variable	type	value	KO	ss_status	n_changes
TPP	flux	0.0499449015869	YLR240W	8.20863313719e-11	7
TPS	flux	0.0499449015869	YLR240W	8.20863313719e-11	7
UGP	flux	0.0499449015869	YLR240W	8.20863313719e-11	7
acetate_branch	flux	0.0262513346175	YLR240W	8.20863313719e-11	7
succinate_branch	flux	0.0	YLR240W	8.20863313719e-11	7
udp_to_utp	flux	0.0499449015869	YLR240W	8.20863313719e-11	7
HXT	flux	1.97317160731	YLR240W	8.20863313719e-11	7
ADP	conc	1.74510182348	YLR240W	8.20863313719e-11	7
ATP	conc	3.92581913846	YLR240W	8.20863313719e-11	7
AcAld	conc	3.35262824703	YLR240W	8.20863313719e-11	7
BPG	conc	0.00133462203776	YLR240W	8.20863313719e-11	7
DHAP	conc	1.39341856064	YLR240W	8.20863313719e-11	7
F16bP	conc	2.20098383607	YLR240W	8.20863313719e-11	7
F6P	conc	0.277220940598	YLR240W	8.20863313719e-11	7
G1P	conc	0.0894732566918	YLR240W	8.20863313719e-11	7
G3P	conc	0.221175445566	YLR240W	8.20863313719e-11	7
G6P	conc	1.03906716884	YLR240W	8.20863313719e-11	7
GAP	conc	0.058797843145	YLR240W	8.20863313719e-11	7
GLC	conc	0.654480119023	YLR240W	8.20863313719e-11	7
NAD	conc	1.41250531241	YLR240W	8.20863313719e-11	7
P2G	conc	0.112048468986	YLR240W	8.20863313719e-11	7
P3G	conc	0.61388240183	YLR240W	8.20863313719e-11	7
PEP	conc	0.569545062517	YLR240W	8.20863313719e-11	7
PYR	conc	3.25414379669	YLR240W	8.20863313719e-11	7
T6P	conc	0.0109047379737	YLR240W	8.20863313719e-11	7
UDP	conc	0.170708071362	YLR240W	8.20863313719e-11	7
UTP	conc	0.437426549357	YLR240W	8.20863313719e-11	7
ADH_ADH1	flux	0.308002294374	YOR231W	1.77301471495e-11	12
ADH_ADH5	flux	0.0	YOR231W	1.77301471495e-11	12
AK	flux	-1.66533453694e-16	YOR231W	1.77301471495e-11	12
ATPase	flux	0.294821905121	YOR231W	1.77301471495e-11	12
ENO_ENO1	flux	0.0253694187847	YOR231W	1.77301471495e-11	12
ENO_ENO2	flux	0.289523477192	YOR231W	1.77301471495e-11	12
FBA	flux	0.16433704959	YOR231W	1.77301471495e-11	12
GPD	flux	0.0137812032038	YOR231W	1.77301471495e-11	12
GPM	flux	0.314892895976	YOR231W	1.77301471495e-11	12
GPP	flux	0.0137812032038	YOR231W	1.77301471495e-11	12
HXK_GLK1	flux	4.46646601786e-05	YOR231W	1.77301471495e-11	12
HXK_HXK1	flux	0.00273348782806	YOR231W	1.77301471495e-11	12
HXK_HXK2	flux	0.165752088869	YOR231W	1.77301471495e-11	12
PDC_PDC1	flux	0.30539841564	YOR231W	1.77301471495e-11	12
PDC_PDC5	flux	0.00268608115367	YOR231W	1.77301471495e-11	12
PDC_PDC6	flux	0.00680839918235	YOR231W	1.77301471495e-11	12
PFK	flux	0.16433704959	YOR231W	1.77301471495e-11	12
PGI	flux	0.16433704959	YOR231W	1.77301471495e-11	12
PGK	flux	0.314892895976	YOR231W	1.77301471495e-11	12
PGM	flux	0.00209659588379	YOR231W	1.77301471495e-11	12
PYK_CDC19	flux	0.314892895976	YOR231W	1.77301471495e-11	12
PYK_PYK2	flux	0.0	YOR231W	1.77301471495e-11	12
TDH_TDH1	flux	0.0219083510935	YOR231W	1.77301471495e-11	12
TDH_TDH2	flux	0.0	YOR231W	1.77301471495e-11	12
TDH_TDH3	flux	0.292984544883	YOR231W	1.77301471495e-11	12
TPI	flux	0.150555846386	YOR231W	1.77301471495e-11	12
TPP	flux	0.00209659588379	YOR231W	1.77301471495e-11	12
TPS	flux	0.00209659588379	YOR231W	1.77301471495e-11	12
UGP	flux	0.00209659588379	YOR231W	1.77301471495e-11	12
acetate_branch	flux	0.00689060160189	YOR231W	1.77301471495e-11	12
succinate_branch	flux	0.0	YOR231W	1.77301471495e-11	12
udp_to_utp	flux	0.00209659588379	YOR231W	1.77301471495e-11	12
HXT	flux	0.168530241358	YOR231W	1.77301471495e-11	12
ADP	conc	1.24485503386	YOR231W	1.77301471495e-11	12
ATP	conc	0.150799464408	YOR231W	1.77301471495e-11	12
AcAld	conc	0.801863103702	YOR231W	1.77301471495e-11	12
BPG	conc	4.65769541046e-05	YOR231W	1.77301471495e-11	12
DHAP	conc	0.0506225276928	YOR231W	1.77301471495e-11	12
F16bP	conc	0.0156615905855	YOR231W	1.77301471495e-11	12
F6P	conc	0.00851865190339	YOR231W	1.77301471495e-11	12
G1P	conc	0.00508336314338	YOR231W	1.77301471495e-11	12
G3P	conc	0.0554701777409	YOR231W	1.77301471495e-11	12
G6P	conc	0.0320231382936	YOR231W	1.77301471495e-11	12
GAP	conc	0.00201264473315	YOR231W	1.77301471495e-11	12
GLC	conc	14.5878077152	YOR231W	1.77301471495e-11	12
NAD	conc	1.55017601114	YOR231W	1.77301471495e-11	12
P2G	conc	0.0382136887751	YOR231W	1.77301471495e-11	12
P3G	conc	0.202672391544	YOR231W	1.77301471495e-11	12
PEP	conc	0.250433224536	YOR231W	1.77301471495e-11	12
PYR	conc	0.152365283069	YOR231W	1.77301471495e-11	12
T6P	conc	0.000448392324529	YOR231W	1.77301471495e-11	12
UDP	conc	0.186555523336	YOR231W	1.77301471495e-11	12
UTP	conc	0.295297886423	YOR231W	1.77301471495e-11	12
ADH_ADH1	flux	4.24451446997	YOR267C	4.50291841036e-05	6
ADH_ADH5	flux	0.0	YOR267C	4.50291841036e-05	6
AK	flux	1.0619255475e-10	YOR267C	4.50291841036e-05	6
ATPase	flux	3.94394129899	YOR267C	4.50291841036e-05	6
ENO_ENO1	flux	0.599227301687	YOR267C	4.50291841036e-05	6
ENO_ENO2	flux	3.66789847246	YOR267C	4.50291841036e-05	6
FBA	flux	2.156174191	YOR267C	4.50291841036e-05	6
GPD	flux	0.0452226082931	YOR267C	4.50291841036e-05	6
GPM	flux	4.26712577414	YOR267C	4.50291841036e-05	6
GPP	flux	0.045222608293	YOR267C	4.50291841036e-05	6
HXK_GLK1	flux	0.00152931549516	YOR267C	4.50291841036e-05	6
HXK_HXK1	flux	0.0578120297209	YOR267C	4.50291841036e-05	6
HXK_HXK2	flux	2.28214075723	YOR267C	4.50291841036e-05	6
PDC_PDC1	flux	4.18569012804	YOR267C	4.50291841036e-05	6
PDC_PDC5	flux	0.0464195947937	YOR267C	4.50291841036e-05	6
PDC_PDC6	flux	0.0350160513095	YOR267C	4.50291841036e-05	6
PFK	flux	2.15617419148	YOR267C	4.50291841036e-05	6
PGI	flux	2.15617419122	YOR267C	4.50291841036e-05	6
PGK	flux	4.26712577242	YOR267C	4.50291841036e-05	6
PGM	flux	0.092653955617	YOR267C	4.50291841036e-05	6
PYK_CDC19	flux	4.26712577286	YOR267C	4.50291841036e-05	6
PYK_PYK2	flux	0.0	YOR267C	4.50291841036e-05	6
TDH_TDH1	flux	0.245463235656	YOR267C	4.50291841036e-05	6
TDH_TDH2	flux	0.0	YOR267C	4.50291841036e-05	6
TDH_TDH3	flux	4.02166253765	YOR267C	4.50291841036e-05	6
TPI	flux	2.11095158291	YOR267C	4.50291841036e-05	6
TPP	flux	0.092653955617	YOR267C	4.50291841036e-05	6
TPS	flux	0.092653955617	YOR267C	4.50291841036e-05	6
UGP	flux	0.092653955617	YOR267C	4.50291841036e-05	6
acetate_branch	flux	0.0226113041463	YOR267C	4.50291841036e-05	6
succinate_branch	flux	0.0	YOR267C	4.50291841036e-05	6
udp_to_utp	flux	0.0926539556167	YOR267C	4.50291841036e-05	6
HXT	flux	2.34148210245	YOR267C	4.50291841036e-05	6
ADP	conc	0.645727566291	YOR267C	4.50291841036e-05	6
ATP	conc	5.33912928011	YOR267C	4.50291841036e-05	6
AcAld	conc	3.02612611127	YOR267C	4.50291841036e-05	6
BPG	conc	0.00377258578812	YOR267C	4.50291841036e-05	6
DHAP	conc	3.88492624395	YOR267C	4.50291841036e-05	6
F16bP	conc	16.6434149468	YOR267C	4.50291841036e-05	6
F6P	conc	0.860355371207	YOR267C	4.50291841036e-05	6
G1P	conc	0.110692104837	YOR267C	4.50291841036e-05	6
G3P	conc	0.188852289198	YOR267C	4.50291841036e-05	6
G6P	conc	3.19368963259	YOR267C	4.50291841036e-05	6
GAP	conc	0.168791241792	YOR267C	4.50291841036e-05	6
GLC	conc	0.400931192327	YOR267C	4.50291841036e-05	6
NAD	conc	1.34791557215	YOR267C	4.50291841036e-05	6
P2G	conc	0.0745870520813	YOR267C	4.50291841036e-05	6
P3G	conc	0.417122793257	YOR267C	4.50291841036e-05	6
PEP	conc	0.343157003043	YOR267C	4.50291841036e-05	6
PYR	conc	4.05334474102	YOR267C	4.50291841036e-05	6
T6P	conc	0.0206140829643	YOR267C	4.50291841036e-05	6
UDP	conc	0.23285561251	YOR267C	4.50291841036e-05	6
UTP	conc	0.546514415781	YOR267C	4.50291841036e-05	6
ADH_ADH1	flux	3.69731391598	YPL140C	3.88187700652e-10	7
ADH_ADH5	flux	0.0	YPL140C	3.88187700652e-10	7
AK	flux	1.33226762955e-15	YPL140C	3.88187700652e-10	7
ATPase	flux	3.52053028917	YPL140C	3.88187700652e-10	7
ENO_ENO1	flux	0.482118544294	YPL140C	3.88187700652e-10	7
ENO_ENO2	flux	3.24175075152	YPL140C	3.88187700652e-10	7
FBA	flux	1.88849002775	YPL140C	3.88187700652e-10	7
GPD	flux	0.053110759676	YPL140C	3.88187700652e-10	7
GPM	flux	3.72386929582	YPL140C	3.88187700652e-10	7
GPP	flux	0.053110759676	YPL140C	3.88187700652e-10	7
HXK_GLK1	flux	0.000653189477545	YPL140C	3.88187700652e-10	7
HXK_HXK1	flux	0.0357883353862	YPL140C	3.88187700652e-10	7
HXK_HXK2	flux	1.95220066753	YPL140C	3.88187700652e-10	7
PDC_PDC1	flux	3.63723828328	YPL140C	3.88187700652e-10	7
PDC_PDC5	flux	0.0406612739441	YPL140C	3.88187700652e-10	7
PDC_PDC6	flux	0.04596973859	YPL140C	3.88187700652e-10	7
PFK	flux	1.88849002775	YPL140C	3.88187700652e-10	7
PGI	flux	1.88849002775	YPL140C	3.88187700652e-10	7
PGK	flux	3.72386929582	YPL140C	3.88187700652e-10	7
PGM	flux	0.0500760823233	YPL140C	3.88187700652e-10	7
PYK_CDC19	flux	3.72386929582	YPL140C	3.88187700652e-10	7
PYK_PYK2	flux	0.0	YPL140C	3.88187700652e-10	7
TDH_TDH1	flux	0.235923603049	YPL140C	3.88187700652e-10	7
TDH_TDH2	flux	0.0	YPL140C	3.88187700652e-10	7
TDH_TDH3	flux	3.48794569277	YPL140C	3.88187700652e-10	7
TPI	flux	1.83537926807	YPL140C	3.88187700652e-10	7
TPP	flux	0.0500760823233	YPL140C	3.88187700652e-10	7
TPS	flux	0.0500760823233	YPL140C	3.88187700652e-10	7
UGP	flux	0.0500760823233	YPL140C	3.88187700652e-10	7
acetate_branch	flux	0.026555379838	YPL140C	3.88187700652e-10	7
succinate_branch	flux	0.0	YPL140C	3.88187700652e-10	7
udp_to_utp	flux	0.0500760823233	YPL140C	3.88187700652e-10	7
HXT	flux	1.98864219239	YPL140C	3.88187700652e-10	7
ADP	conc	1.69535614327	YPL140C	3.88187700652e-10	7
ATP	conc	4.00140635227	YPL140C	3.88187700652e-10	7
AcAld	conc	3.3957750115	YPL140C	3.88187700652e-10	7
BPG	conc	0.00146644483704	YPL140C	3.88187700652e-10	7
DHAP	conc	1.48446520019	YPL140C	3.88187700652e-10	7
F16bP	conc	2.19719340977	YPL140C	3.88187700652e-10	7
F6P	conc	0.277713898894	YPL140C	3.88187700652e-10	7
G1P	conc	0.0895015713712	YPL140C	3.88187700652e-10	7
G3P	conc	0.223900993257	YPL140C	3.88187700652e-10	7
G6P	conc	1.04155787821	YPL140C	3.88187700652e-10	7
GAP	conc	0.0628159013324	YPL140C	3.88187700652e-10	7
GLC	conc	0.641981446579	YPL140C	3.88187700652e-10	7
NAD	conc	1.41070989126	YPL140C	3.88187700652e-10	7
P2G	conc	0.116174915977	YPL140C	3.88187700652e-10	7
P3G	conc	0.63612387752	YPL140C	3.88187700652e-10	7
PEP	conc	0.588689587487	YPL140C	3.88187700652e-10	7
PYR	conc	3.31509506523	YPL140C	3.88187700652e-10	7
T6P	conc	0.010934005697	YPL140C	3.88187700652e-10	7
UDP	conc	0.167923264841	YPL140C	3.88187700652e-10	7
UTP	conc	0.439099793714	YPL140C	3.88187700652e-10	7
ADH_ADH1	flux	3.78805889774	YPL141C	3.2149127104e-12	9
ADH_ADH5	flux	0.0	YPL141C	3.2149127104e-12	9
AK	flux	-9.99200722163e-16	YPL141C	3.2149127104e-12	9
ATPase	flux	3.60842717437	YPL141C	3.2149127104e-12	9
ENO_ENO1	flux	0.409750400993	YPL141C	3.2149127104e-12	9
ENO_ENO2	flux	3.40082932942	YPL141C	3.2149127104e-12	9
FBA	flux	1.92781069787	YPL141C	3.2149127104e-12	9
GPD	flux	0.0450416653288	YPL141C	3.2149127104e-12	9
GPM	flux	3.81057973041	YPL141C	3.2149127104e-12	9
GPP	flux	0.0450416653288	YPL141C	3.2149127104e-12	9
HXK_GLK1	flux	0.000294145199519	YPL141C	3.2149127104e-12	9
HXK_HXK1	flux	0.0383669011851	YPL141C	3.2149127104e-12	9
HXK_HXK2	flux	1.99389024529	YPL141C	3.2149127104e-12	9
PDC_PDC1	flux	3.70774389147	YPL141C	3.2149127104e-12	9
PDC_PDC5	flux	0.0414067053707	YPL141C	3.2149127104e-12	9
PDC_PDC6	flux	0.0614291335726	YPL141C	3.2149127104e-12	9
PFK	flux	1.92781069787	YPL141C	3.2149127104e-12	9
PGI	flux	1.92781069787	YPL141C	3.2149127104e-12	9
PGK	flux	3.81057973041	YPL141C	3.2149127104e-12	9
PGM	flux	0.0523702969044	YPL141C	3.2149127104e-12	9
PYK_CDC19	flux	3.81057973041	YPL141C	3.2149127104e-12	9
PYK_PYK2	flux	0.0	YPL141C	3.2149127104e-12	9
TDH_TDH1	flux	0.236208150536	YPL141C	3.2149127104e-12	9
TDH_TDH2	flux	0.0	YPL141C	3.2149127104e-12	9
TDH_TDH3	flux	3.57437157987	YPL141C	3.2149127104e-12	9
TPI	flux	1.88276903254	YPL141C	3.2149127104e-12	9
TPP	flux	0.0523702969044	YPL141C	3.2149127104e-12	9
TPS	flux	0.0523702969044	YPL141C	3.2149127104e-12	9
UGP	flux	0.0523702969044	YPL141C	3.2149127104e-12	9
acetate_branch	flux	0.0225208326644	YPL141C	3.2149127104e-12	9
succinate_branch	flux	0.0	YPL141C	3.2149127104e-12	9
udp_to_utp	flux	0.0523702969044	YPL141C	3.2149127104e-12	9
HXT	flux	2.03255129168	YPL141C	3.2149127104e-12	9
ADP	conc	1.52933224042	YPL141C	3.2149127104e-12	9
ATP	conc	4.24259163381	YPL141C	3.2149127104e-12	9
AcAld	conc	2.77565243535	YPL141C	3.2149127104e-12	9
BPG	conc	0.00170837120238	YPL141C	3.2149127104e-12	9
DHAP	conc	1.2951330515	YPL141C	3.2149127104e-12	9
F16bP	conc	1.97410614524	YPL141C	3.2149127104e-12	9
F6P	conc	0.295567182915	YPL141C	3.2149127104e-12	9
G1P	conc	0.0918734812833	YPL141C	3.2149127104e-12	9
G3P	conc	0.188056060519	YPL141C	3.2149127104e-12	9
G6P	conc	1.10848896223	YPL141C	3.2149127104e-12	9
GAP	conc	0.0542949603604	YPL141C	3.2149127104e-12	9
GLC	conc	0.607521628355	YPL141C	3.2149127104e-12	9
NAD	conc	1.46367098012	YPL141C	3.2149127104e-12	9
P2G	conc	0.14086627859	YPL141C	3.2149127104e-12	9
P3G	conc	0.768656796154	YPL141C	3.2149127104e-12	9
PEP	conc	0.715191383701	YPL141C	3.2149127104e-12	9
PYR	conc	3.40509910146	YPL141C	3.2149127104e-12	9
T6P	conc	0.011446410412	YPL141C	3.2149127104e-12	9
UDP	conc	0.165633045294	YPL141C	3.2149127104e-12	9
UTP	conc	0.446980197387	YPL141C	3.2149127104e-12	9
ADH_ADH1	flux	3.85436257717	YPL150W	2.52951291969e-12	11
ADH_ADH5	flux	0.0	YPL150W	2.52951291969e-12	11
AK	flux	3.16413562018e-15	YPL150W	2.52951291969e-12	11
ATPase	flux	3.6734735173	YPL150W	2.52951291969e-12	11
ENO_ENO1	flux	0.27766443051	YPL150W	2.52951291969e-12	11
ENO_ENO2	flux	3.59962850947	YPL150W	2.52951291969e-12	11
FBA	flux	1.9615768328	YPL150W	2.52951291969e-12	11
GPD	flux	0.0458607256155	YPL150W	2.52951291969e-12	11
GPM	flux	3.87729293998	YPL150W	2.52951291969e-12	11
GPP	flux	0.0458607256155	YPL150W	2.52951291969e-12	11
HXK_GLK1	flux	0.00054929650845	YPL150W	2.52951291969e-12	11
HXK_HXK1	flux	0.037665656213	YPL150W	2.52951291969e-12	11
HXK_HXK2	flux	2.02866767812	YPL150W	2.52951291969e-12	11
PDC_PDC1	flux	3.78044560339	YPL150W	2.52951291969e-12	11
PDC_PDC5	flux	0.042173746469	YPL150W	2.52951291969e-12	11
PDC_PDC6	flux	0.0546735901237	YPL150W	2.52951291969e-12	11
PFK	flux	1.9615768328	YPL150W	2.52951291969e-12	11
PGI	flux	1.9615768328	YPL150W	2.52951291969e-12	11
PGK	flux	3.87729293998	YPL150W	2.52951291969e-12	11
PGM	flux	0.0526528990219	YPL150W	2.52951291969e-12	11
PYK_CDC19	flux	3.87729293998	YPL150W	2.52951291969e-12	11
PYK_PYK2	flux	0.0	YPL150W	2.52951291969e-12	11
TDH_TDH1	flux	0.240244245023	YPL150W	2.52951291969e-12	11
TDH_TDH2	flux	0.0	YPL150W	2.52951291969e-12	11
TDH_TDH3	flux	3.63704869496	YPL150W	2.52951291969e-12	11
TPI	flux	1.91571610718	YPL150W	2.52951291969e-12	11
TPP	flux	0.0526528990219	YPL150W	2.52951291969e-12	11
TPS	flux	0.0526528990219	YPL150W	2.52951291969e-12	11
UGP	flux	0.0526528990219	YPL150W	2.52951291969e-12	11
acetate_branch	flux	0.0229303628077	YPL150W	2.52951291969e-12	11
succinate_branch	flux	0.0	YPL150W	2.52951291969e-12	11
udp_to_utp	flux	0.0526528990219	YPL150W	2.52951291969e-12	11
HXT	flux	2.06688263084	YPL150W	2.52951291969e-12	11
ADP	conc	1.39138305098	YPL150W	2.52951291969e-12	11
ATP	conc	4.43205436522	YPL150W	2.52951291969e-12	11
AcAld	conc	2.84251757187	YPL150W	2.52951291969e-12	11
BPG	conc	0.00173640715243	YPL150W	2.52951291969e-12	11
DHAP	conc	1.37296049165	YPL150W	2.52951291969e-12	11
F16bP	conc	1.87551404789	YPL150W	2.52951291969e-12	11
F6P	conc	0.29659317419	YPL150W	2.52951291969e-12	11
G1P	conc	0.0918937161095	YPL150W	2.52951291969e-12	11
G3P	conc	0.191663032528	YPL150W	2.52951291969e-12	11
G6P	conc	1.11384653073	YPL150W	2.52951291969e-12	11
GAP	conc	0.0576848942691	YPL150W	2.52951291969e-12	11
GLC	conc	0.581576997764	YPL150W	2.52951291969e-12	11
NAD	conc	1.4552307731	YPL150W	2.52951291969e-12	11
P2G	conc	0.144597655711	YPL150W	2.52951291969e-12	11
P3G	conc	0.784519488679	YPL150W	2.52951291969e-12	11
PEP	conc	0.818999934298	YPL150W	2.52951291969e-12	11
PYR	conc	3.49935392898	YPL150W	2.52951291969e-12	11
T6P	conc	0.0115095997016	YPL150W	2.52951291969e-12	11
UDP	conc	0.159408102054	YPL150W	2.52951291969e-12	11
UTP	conc	0.450754075683	YPL150W	2.52951291969e-12	11
ADH_ADH1	flux	3.68213996977	YPL203W	6.36962663739e-12	7
ADH_ADH5	flux	0.0	YPL203W	6.36962663739e-12	7
AK	flux	-3.33066907388e-16	YPL203W	6.36962663739e-12	7
ATPase	flux	3.50290036606	YPL203W	6.36962663739e-12	7
ENO_ENO1	flux	0.547473146331	YPL203W	6.36962663739e-12	7
ENO_ENO2	flux	3.16098363971	YPL203W	6.36962663739e-12	7
FBA	flux	1.88054520929	YPL203W	6.36962663739e-12	7
GPD	flux	0.0526336325363	YPL203W	6.36962663739e-12	7
GPM	flux	3.70845678604	YPL203W	6.36962663739e-12	7
GPP	flux	0.0526336325363	YPL203W	6.36962663739e-12	7
HXK_GLK1	flux	0.000899174093349	YPL203W	6.36962663739e-12	7
HXK_HXK1	flux	0.0433255103398	YPL203W	6.36962663739e-12	7
HXK_HXK2	flux	1.93826904981	YPL203W	6.36962663739e-12	7
PDC_PDC1	flux	3.6156756246	YPL203W	6.36962663739e-12	7
PDC_PDC5	flux	0.0404329918687	YPL203W	6.36962663739e-12	7
PDC_PDC6	flux	0.0523481695663	YPL203W	6.36962663739e-12	7
PFK	flux	1.88054520929	YPL203W	6.36962663739e-12	7
PGI	flux	1.88054520929	YPL203W	6.36962663739e-12	7
PGK	flux	3.70845678604	YPL203W	6.36962663739e-12	7
PGM	flux	0.0509742624801	YPL203W	6.36962663739e-12	7
PYK_CDC19	flux	3.70845678604	YPL203W	6.36962663739e-12	7
PYK_PYK2	flux	0.0	YPL203W	6.36962663739e-12	7
TDH_TDH1	flux	0.236168222807	YPL203W	6.36962663739e-12	7
TDH_TDH2	flux	0.0	YPL203W	6.36962663739e-12	7
TDH_TDH3	flux	3.47228856323	YPL203W	6.36962663739e-12	7
TPI	flux	1.82791157675	YPL203W	6.36962663739e-12	7
TPP	flux	0.0509742624801	YPL203W	6.36962663739e-12	7
TPS	flux	0.0509742624801	YPL203W	6.36962663739e-12	7
UGP	flux	0.0509742624801	YPL203W	6.36962663739e-12	7
acetate_branch	flux	0.0263168162681	YPL203W	6.36962663739e-12	7
succinate_branch	flux	0.0	YPL203W	6.36962663739e-12	7
udp_to_utp	flux	0.0509742624801	YPL203W	6.36962663739e-12	7
HXT	flux	1.98249373425	YPL203W	6.36962663739e-12	7
ADP	conc	1.72606080338	YPL203W	6.36962663739e-12	7
ATP	conc	3.95495184447	YPL203W	6.36962663739e-12	7
AcAld	conc	3.36345799098	YPL203W	6.36962663739e-12	7
BPG	conc	0.00138222876546	YPL203W	6.36962663739e-12	7
DHAP	conc	1.42897928758	YPL203W	6.36962663739e-12	7
F16bP	conc	2.30690598503	YPL203W	6.36962663739e-12	7
F6P	conc	0.285726713416	YPL203W	6.36962663739e-12	7
G1P	conc	0.0907047285019	YPL203W	6.36962663739e-12	7
G3P	conc	0.221762104525	YPL203W	6.36962663739e-12	7
G6P	conc	1.07038657543	YPL203W	6.36962663739e-12	7
GAP	conc	0.0603642144656	YPL203W	6.36962663739e-12	7
GLC	conc	0.646925932342	YPL203W	6.36962663739e-12	7
NAD	conc	1.41146931932	YPL203W	6.36962663739e-12	7
P2G	conc	0.109297126418	YPL203W	6.36962663739e-12	7
P3G	conc	0.599280594645	YPL203W	6.36962663739e-12	7
PEP	conc	0.5548470482	YPL203W	6.36962663739e-12	7
PYR	conc	3.28784033668	YPL203W	6.36962663739e-12	7
T6P	conc	0.0111344887138	YPL203W	6.36962663739e-12	7
UDP	conc	0.172942977959	YPL203W	6.36962663739e-12	7
UTP	conc	0.439423802433	YPL203W	6.36962663739e-12	7
ADH_ADH1	flux	3.63070625628	YDR523C	5.49940132661e-12	5
ADH_ADH5	flux	0.0	YDR523C	5.49940132661e-12	5
AK	flux	9.99200722163e-16	YDR523C	5.49940132661e-12	5
ATPase	flux	3.44703911277	YDR523C	5.49940132661e-12	5
ENO_ENO1	flux	0.654353255261	YDR523C	5.49940132661e-12	5
ENO_ENO2	flux	3.00259894865	YDR523C	5.49940132661e-12	5
FBA	flux	1.85472204958	YDR523C	5.49940132661e-12	5
GPD	flux	0.0524918952508	YDR523C	5.49940132661e-12	5
GPM	flux	3.65695220391	YDR523C	5.49940132661e-12	5
GPP	flux	0.0524918952508	YDR523C	5.49940132661e-12	5
HXK_GLK1	flux	0.00105824419825	YDR523C	5.49940132661e-12	5
HXK_HXK1	flux	0.0573734283642	YDR523C	5.49940132661e-12	5
HXK_HXK2	flux	1.90123784094	YDR523C	5.49940132661e-12	5
PDC_PDC1	flux	3.58511399383	YDR523C	5.49940132661e-12	5
PDC_PDC5	flux	0.0401091912038	YDR523C	5.49940132661e-12	5
PDC_PDC6	flux	0.0317290188757	YDR523C	5.49940132661e-12	5
PFK	flux	1.85472204958	YDR523C	5.49940132661e-12	5
PGI	flux	1.85472204958	YDR523C	5.49940132661e-12	5
PGK	flux	3.65695220391	YDR523C	5.49940132661e-12	5
PGM	flux	0.0524737319619	YDR523C	5.49940132661e-12	5
PYK_CDC19	flux	3.65695220391	YDR523C	5.49940132661e-12	5
PYK_PYK2	flux	0.0	YDR523C	5.49940132661e-12	5
TDH_TDH1	flux	0.23480857255	YDR523C	5.49940132661e-12	5
TDH_TDH2	flux	0.0	YDR523C	5.49940132661e-12	5
TDH_TDH3	flux	3.42214363136	YDR523C	5.49940132661e-12	5
TPI	flux	1.80223015433	YDR523C	5.49940132661e-12	5
TPP	flux	0.0524737319619	YDR523C	5.49940132661e-12	5
TPS	flux	0.0524737319619	YDR523C	5.49940132661e-12	5
UGP	flux	0.0524737319619	YDR523C	5.49940132661e-12	5
acetate_branch	flux	0.0262459476254	YDR523C	5.49940132661e-12	5
succinate_branch	flux	0.0	YDR523C	5.49940132661e-12	5
udp_to_utp	flux	0.0524737319619	YDR523C	5.49940132661e-12	5
HXT	flux	1.9596695135	YDR523C	5.49940132661e-12	5
ADP	conc	1.81804477238	YDR523C	5.49940132661e-12	5
ATP	conc	3.81174582612	YDR523C	5.49940132661e-12	5
AcAld	conc	3.34486665738	YDR523C	5.49940132661e-12	5
BPG	conc	0.0012461389149	YDR523C	5.49940132661e-12	5
DHAP	conc	1.32093850404	YDR523C	5.49940132661e-12	5
F16bP	conc	1.99152492042	YDR523C	5.49940132661e-12	5
F6P	conc	0.300125146953	YDR523C	5.49940132661e-12	5
G1P	conc	0.0928338847211	YDR523C	5.49940132661e-12	5
G3P	conc	0.22112719101	YDR523C	5.49940132661e-12	5
G6P	conc	1.12160067688	YDR523C	5.49940132661e-12	5
GAP	conc	0.0556133265266	YDR523C	5.49940132661e-12	5
GLC	conc	0.665546167064	YDR523C	5.49940132661e-12	5
NAD	conc	1.41549242731	YDR523C	5.49940132661e-12	5
P2G	conc	0.114658807821	YDR523C	5.49940132661e-12	5
P3G	conc	0.627577731883	YDR523C	5.49940132661e-12	5
PEP	conc	0.592857839018	YDR523C	5.49940132661e-12	5
PYR	conc	3.24942580881	YDR523C	5.49940132661e-12	5
T6P	conc	0.0114695364803	YDR523C	5.49940132661e-12	5
UDP	conc	0.184718843597	YDR523C	5.49940132661e-12	5
UTP	conc	0.438334601629	YDR523C	5.49940132661e-12	5
ADH_ADH1	flux	3.66157616924	YGR040W	1.206615231e-12	6
ADH_ADH5	flux	0.0	YGR040W	1.206615231e-12	6
AK	flux	0.0	YGR040W	1.206615231e-12	6
ATPase	flux	3.4787165529	YGR040W	1.206615231e-12	6
ENO_ENO1	flux	0.566540400304	YGR040W	1.206615231e-12	6
ENO_ENO2	flux	3.1214355085	YGR040W	1.206615231e-12	6
FBA	flux	1.87038769397	YGR040W	1.206615231e-12	6
GPD	flux	0.0527994791287	YGR040W	1.206615231e-12	6
GPM	flux	3.68797590881	YGR040W	1.206615231e-12	6
GPP	flux	0.0527994791287	YGR040W	1.206615231e-12	6
HXK_GLK1	flux	0.00109089636373	YGR040W	1.206615231e-12	6
HXK_HXK1	flux	0.0544445703315	YGR040W	1.206615231e-12	6
HXK_HXK2	flux	1.91915881179	YGR040W	1.206615231e-12	6
PDC_PDC1	flux	3.58644001644	YGR040W	1.206615231e-12	6
PDC_PDC5	flux	0.0401232464423	YGR040W	1.206615231e-12	6
PDC_PDC6	flux	0.061412645919	YGR040W	1.206615231e-12	6
